Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
07/12/2020,19:16:30,19.991713,21.000000,27.361351,333.645538,0.000000,0.000000,-0.300000,0.000000,19.221567
07/12/2020,19:17:30,19.987391,21.000000,34.716537,425.239655,0.000000,0.000000,-0.300000,0.000000,19.130672
07/12/2020,19:18:30,19.985916,21.000000,42.050026,515.553833,0.000000,0.000000,-0.300000,0.000000,19.212534
07/12/2020,19:19:30,19.987200,21.000000,49.340523,604.938904,0.000000,0.000000,-0.300000,0.000000,19.186525
07/12/2020,19:20:30,19.991041,21.000000,56.569923,692.863403,0.000000,0.000000,-0.300000,0.000000,19.091833
07/12/2020,19:21:30,19.997398,21.000000,63.718697,778.825500,0.000000,0.000000,-0.300000,0.000000,19.142509
07/12/2020,19:22:30,19.994974,21.000000,23.802149,290.116486,0.000000,0.000000,-0.300000,0.000000,19.162258
07/12/2020,19:23:30,19.989578,21.000000,31.031546,380.390167,0.000000,0.000000,-0.300000,0.000000,19.156006
07/12/2020,19:24:30,19.986923,21.000000,38.370823,470.357361,0.000000,0.000000,-0.300000,0.000000,19.117216
07/12/2020,19:25:30,19.987038,21.000000,45.676422,560.145508,0.000000,0.000000,-0.300000,0.000000,19.170059
07/12/2020,19:26:30,19.989874,21.000000,52.927143,649.063538,0.000000,0.000000,-0.300000,0.000000,19.167767
07/12/2020,19:27:30,19.995268,21.000000,60.104446,735.679321,0.000000,0.000000,-0.300000,0.000000,19.205433
07/12/2020,19:28:30,19.997513,21.000000,21.351728,261.779205,0.000000,0.000000,-0.300000,0.000000,19.150249
07/12/2020,19:29:30,19.991282,21.000000,28.698547,352.160095,0.000000,0.000000,-0.300000,0.000000,19.187910
07/12/2020,19:30:30,19.987947,21.000000,36.037529,442.239471,0.000000,0.000000,-0.300000,0.000000,19.140619
07/12/2020,19:31:30,19.987394,21.000000,43.469856,533.421143,0.000000,0.000000,-0.300000,0.000000,19.127871
07/12/2020,19:33:30,19.977566,21.000000,58.231453,715.558533,0.000000,0.000000,-0.300000,0.000000,19.190731
07/12/2020,19:34:30,19.985113,21.000000,65.587044,805.440613,0.000000,0.000000,-0.300000,0.000000,19.161047
07/12/2020,19:35:30,19.994953,21.000000,72.714035,892.466309,0.000000,0.000000,-0.300000,0.000000,19.164818
07/12/2020,19:36:30,19.995998,21.000000,22.700211,278.640564,0.000000,0.000000,-0.300000,0.000000,19.172588
07/12/2020,19:38:30,19.986832,21.000000,37.400654,457.888885,0.000000,0.000000,-0.300000,0.000000,19.144684
07/12/2020,19:39:30,19.986450,21.000000,44.716812,549.288574,0.000000,0.000000,-0.300000,0.000000,19.147326
07/12/2020,19:40:30,19.988747,21.000000,51.982891,638.437195,0.000000,0.000000,-0.300000,0.000000,19.144714
07/12/2020,19:41:30,19.993582,21.000000,59.180191,726.385681,0.000000,0.000000,-0.300000,0.000000,19.121241
07/12/2020,19:42:30,20.000055,21.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.000000,19.141970
07/12/2020,19:43:30,19.992229,21.000000,26.867067,328.274902,0.000000,0.000000,-0.300000,0.000000,19.121569
