Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
08/12/2020,18:50:30,19.648903,20.689280,45.415508,566.327576,0.000000,0.000000,0.000000,0.000000,19.097662
08/12/2020,18:51:30,19.642973,20.688259,53.168217,661.581787,0.000000,0.000000,0.000000,0.000000,19.069798
08/12/2020,18:52:30,19.640434,20.687759,60.649738,756.694458,0.000000,0.000000,0.000000,0.000000,19.085838
08/12/2020,18:53:30,19.640938,20.687750,68.221832,850.936584,0.000000,0.000000,0.000000,0.000000,19.066889
08/12/2020,18:54:30,19.644392,20.688231,75.739563,944.053528,0.000000,0.000000,0.000000,0.000000,19.042667
08/12/2020,18:55:30,19.650700,20.689159,83.184738,1035.962158,0.000000,0.000000,0.000000,0.000000,19.025093
08/12/2020,18:56:30,19.659700,20.690519,90.540726,1124.908081,0.000000,0.000000,0.000000,0.000000,19.022472
08/12/2020,18:57:30,19.671333,20.692301,97.790611,1216.099487,0.000000,0.000000,0.000000,0.000000,19.114628
08/12/2020,18:59:30,19.691050,20.696289,20.879993,259.442505,0.000000,0.000000,0.000000,0.000000,19.163492
08/12/2020,19:00:30,19.675335,20.701639,28.526424,355.132416,0.000000,0.000000,-0.300000,0.000000,19.210646
08/12/2020,19:02:30,19.656914,20.698530,43.863564,545.875427,0.000000,0.000000,-0.300000,0.000000,19.192642
08/12/2020,19:03:30,19.652678,20.697769,51.345245,641.502869,0.000000,0.000000,-0.300000,0.000000,19.213326
08/12/2020,19:04:30,19.651457,20.697500,58.929260,737.047363,0.000000,0.000000,-0.300000,0.000000,19.260237
08/12/2020,19:05:30,19.653196,20.697701,66.470062,831.692139,0.000000,0.000000,-0.300000,0.000000,19.248623
08/12/2020,19:06:30,19.657753,20.698351,73.950348,925.436340,0.000000,0.000000,-0.300000,0.000000,19.252474
08/12/2020,19:07:30,19.665060,20.699440,81.352295,1016.060669,0.000000,0.000000,-0.300000,0.000000,19.183399
08/12/2020,19:08:30,19.674921,20.700951,88.660919,1108.579468,0.000000,0.000000,-0.300000,0.000000,19.181686
08/12/2020,19:09:30,19.687191,20.702841,95.861290,1197.244995,0.000000,0.000000,-0.300000,0.000000,19.122177
08/12/2020,19:10:30,19.701536,20.705090,100.000000,1247.344727,0.000000,0.000000,-0.300000,0.000000,19.090540
08/12/2020,19:11:30,19.695353,20.704849,24.361780,304.336243,0.000000,0.000000,-0.300000,0.000000,19.200270
08/12/2020,19:12:30,19.683594,20.702890,31.840717,398.119812,0.000000,0.000000,-0.300000,0.000000,19.139790
08/12/2020,19:13:30,19.674923,20.701450,39.469093,492.534912,0.000000,0.000000,-0.300000,0.000000,19.175577
08/12/2020,19:15:30,19.667225,20.700041,54.339878,681.193176,0.000000,0.000000,-0.300000,0.000000,19.176125
08/12/2020,19:16:30,19.667749,20.700050,61.795609,774.844238,0.000000,0.000000,-0.300000,0.000000,19.162617
08/12/2020,19:17:30,19.671062,20.700500,69.199394,867.583740,0.000000,0.000000,-0.300000,0.000000,19.135927
08/12/2020,19:18:30,19.677025,20.701380,76.535133,957.790649,0.000000,0.000000,-0.300000,0.000000,19.138857
08/12/2020,19:19:30,19.685503,20.702690,83.787498,1049.432129,0.000000,0.000000,-0.300000,0.000000,19.125793
08/12/2020,19:20:30,19.696482,20.704350,90.938889,1138.651245,0.000000,0.000000,-0.300000,0.000000,19.172752
08/12/2020,19:22:30,19.687595,20.703550,29.099289,364.757812,0.000000,0.000000,-0.300000,0.000000,19.144215
08/12/2020,19:23:30,19.678484,20.702009,36.584671,459.273376,0.000000,0.000000,-0.300000,0.000000,19.221748
